1720962000,59588.3,59704.1,59583.0,59697.2,2.45956126,118
1720965600,59665.9,60172.1,59530.4,60010.8,12.27624994,179
1720969200,60056.1,60271.8,59882.6,60093.3,21.75562268,271
1720972800,60093.5,60093.5,59898.7,60059.1,5.42671191,107
1720976400,60093.8,60126.1,59933.8,60012.2,0.78169911,84
1720980000,60012.4,60074.0,59941.6,60025.7,2.10298,90
1720983600,60024.6,60024.6,59904.9,59917.6,1.97331598,90
1720987200,59913.3,60307.6,59883.5,60123.4,13.28242138,183
1720990800,60123.3,61351.8,60038.8,61322.4,10.71815685,596
1720994400,61273.3,61352.6,60780.5,60859.5,6.21515402,195
1720998000,60857.4,61153.0,60747.0,60776.1,3.67885865,103
1721001600,60808.1,61285.8,60739.4,61269.8,17.40797218,193
1721005200,61207.8,61747.0,61202.0,61396.1,8.21731889,293
1721008800,61371.2,62561.9,61340.4,62518.4,13.17678887,440
1721012400,62518.3,62742.9,62344.3,62613.6,4.07968699,216
1721016000,62654.5,62784.1,62440.8,62614.2,1.35628296,124
1721019600,62614.2,62909.9,62543.1,62802.4,4.46704447,150
1721023200,62802.4,62970.2,62719.3,62874.2,2.51139501,107
1721026800,62847.1,63073.1,62816.2,62853.0,4.97945094,172
1721030400,62841.0,63210.1,62816.9,62858.0,19.24753772,322
1721034000,62870.3,62876.0,62548.6,62658.6,13.91723546,284
1721037600,62666.9,62806.3,62420.3,62420.3,6.71450287,205
1721041200,62567.3,62591.8,62323.7,62448.8,5.97191588,565
1721044800,62449.8,62782.6,62443.8,62618.7,20.8596586,526
1721048400,62598.5,62945.0,62548.0,62887.5,20.64823961,306
1721052000,62902.0,63157.3,62785.3,63157.3,20.52849592,323
1721055600,63170.0,63274.8,62878.5,63032.7,9.77576104,285
1721059200,63035.0,63612.8,62860.1,63478.3,11.4091379,343
1721062800,63434.7,63711.2,63123.5,63124.6,11.47363649,276
1721066400,63095.5,63595.8,63043.4,63541.4,11.75572695,289
1721070000,63523.3,63792.4,63251.1,63409.4,96.4458688,1073
1721073600,63362.6,63796.3,63275.1,63770.5,5.52356236,200
1721077200,63732.5,63769.9,63527.4,63530.4,1.67361713,101
1721080800,63552.1,64719.8,63552.1,64306.6,14.43024039,608
1721084400,64305.2,64823.6,64281.0,64823.6,8.43167522,269
1721088000,64723.4,64900.0,64432.3,64598.5,22.23973551,409
1721091600,64602.1,64843.7,64469.2,64843.7,10.47608321,158
1721095200,64778.5,64825.3,64547.8,64825.3,2.42732784,132
1721098800,64804.6,64846.0,64626.9,64737.7,1.008354,90
1721102400,64747.1,64944.9,64493.1,64493.1,3.91482471,1015
